file_scenario,file_period,geo_name,ensmean,ensmax,ensmin
rcp45diff,2050,3581,13.84,15.08,11.43
rcp45diff,2050,3583,13.66,14.72,11.52
rcp45diff,2050,3584,13.78,14.85,11.71
rcp45diff,2050,3585,14.18,15.54,12.14
rcp45diff,2050,3586,14.18,15.32,12.31
rcp45diff,2050,3588,14.37,15.72,12.65
rcp45diff,2050,3589,14.37,15.72,12.65
rcp45diff,2050,3590,14.57,15.52,12.82
rcp45diff,2050,3591,14.58,15.69,12.99
rcp45diff,2050,3594,14.73,15.92,13.28
rcp45diff,2050,3595,14.52,15.8,13.02
rcp45diff,2050,3596,14.77,15.97,13.15
rcp45diff,2050,3597,15.6,16.47,14
rcp45diff,2050,3599,16.18,16.98,14.38
rcp45diff,2050,3607,8.27,9.85,4.65
rcp45diff,2050,3608,8.19,9.52,4.77
rcp45diff,2050,3610,8.59,9.7,5.17
rcp45diff,2050,3612,8.45,9.72,5.35
rcp45diff,2050,3614,9,10.24,5.41
rcp45diff,2050,3616,9.23,10.54,5.83
rcp45diff,2050,3617,9.33,10.77,5.87
rcp45diff,2050,3618,9.47,10.9,6.05
rcp45diff,2050,3620,10.01,11.33,6.66
rcp45diff,2050,3621,10.55,11.95,7.21
rcp45diff,2050,3622,10.51,11.92,7.33
rcp45diff,2050,3623,9.48,10.91,6.45
rcp45diff,2050,3624,9.8,11.28,6.75
rcp45diff,2050,3629,9.97,11.31,6.28
rcp45diff,2050,3630,9.89,11.44,5.87
rcp45diff,2050,3631,9.96,11.49,6.03
rcp45diff,2050,3633,10.8,12.54,6.79
rcp45diff,2050,3634,11.13,12.56,6.94
rcp45diff,2050,3635,11.54,12.68,7.24
rcp45diff,2050,3636,12.49,13.59,7.99
rcp45diff,2050,3637,12.31,13.3,8.42
rcp45diff,2050,3638,11.66,12.92,7.9
rcp45diff,2050,3639,11.71,13.27,8.13
rcp45diff,2050,3640,12.66,13.74,8.24
rcp45diff,2050,3641,12.93,13.86,9.04
rcp45diff,2050,3644,13.74,14.86,9.82
rcp45diff,2050,3646,11.27,12.63,7.18
rcp45diff,2050,3647,10.58,12,6.7
rcp45diff,2050,3649,12.85,13.84,8.79
rcp45diff,2050,3658,4.94,6.48,2.35
rcp45diff,2050,3659,6.39,8.18,3.22
rcp45diff,2050,3660,6.41,7.96,3.25
rcp45diff,2050,3662,7.39,8.89,4.19
rcp45diff,2050,3663,8.03,9.72,4.33
rcp45diff,2050,3664,7.16,8.71,3.79
rcp45diff,2050,3665,7.87,9.4,4.28
rcp45diff,2050,3666,7.24,8.55,4.06
rcp45diff,2050,3669,8.04,9.29,4.67
rcp45diff,2050,3670,8.71,10.11,4.89
rcp45diff,2050,3672,10.06,11.46,5.59
rcp45diff,2050,3673,8.51,9.69,4.99
rcp45diff,2050,3675,10.15,11.55,5.95
rcp45diff,2050,3677,10.66,12,6.53
rcp45diff,2050,3678,7.96,9.01,4.81
rcp45diff,2050,3682,12.4,13.96,7.74
rcp45diff,2050,3683,11,12.54,6.7
rcp45diff,2050,3685,13.66,15.2,8.95
rcp45diff,2050,3687,14.06,15.6,9.4
rcp45diff,2050,3688,10.73,12.46,6.73
rcp45diff,2050,3690,10.85,12.74,6.46
rcp45diff,2050,3691,7.35,8.6,4.63
rcp45diff,2050,3695,7.79,9.26,4.86
rcp45diff,2050,3697,2.84,2.97,1.87
rcp45diff,2050,3698,2.67,2.71,1.71
rcp45diff,2050,3699,0.59,0.6,0.39
rcp45diff,2050,3700,7.85,9.45,5.16
rcp45diff,2050,3701,4.47,5.1,2.83
rcp45diff,2050,3704,5.51,6.35,3.51
rcp45diff,2050,3705,6.89,7.72,4.53
rcp45diff,2050,3707,3.5,3.61,2.2
rcp45diff,2050,3708,8.46,9.23,5.49
rcp45diff,2050,3709,6.86,7.81,4.54
rcp45diff,2050,3711,3.05,3.67,1.92
rcp45diff,2050,3712,3.43,3.96,1.91
rcp45diff,2050,3713,3.73,4.16,2.22
rcp45diff,2050,3714,5.92,6.97,2.88
rcp45diff,2050,3715,6.21,7.21,3.37
rcp45diff,2050,3717,4.68,5.99,2.2
rcp45diff,2050,3718,6.13,7.72,2.88
rcp45diff,2050,3719,6.4,7.57,3.21
rcp45diff,2050,3720,6.43,7.42,3.25
rcp45diff,2050,3722,5.75,6.61,2.89
rcp45diff,2050,3723,3.3,3.68,1.96
rcp45diff,2050,3725,11.08,12.48,6.87
rcp45diff,2050,3726,11.47,12.88,7.27
rcp45diff,2050,3727,12.02,13.22,7.99
rcp45diff,2050,3728,12.51,13.6,8.55
rcp45diff,2050,3730,13.29,14.29,9.44
rcp45diff,2050,3732,8.1,9.37,4.56
rcp45diff,2050,3733,6.44,7.71,3.8
rcp45diff,2050,3735,9.23,10.96,5.12
rcp45diff,2050,3737,3.55,4.07,2.23
rcp45diff,2050,3738,7.24,8.63,4.47
rcp45diff,2050,3739,7.05,8.45,4.42
rcp45diff,2050,3740,3.66,4.09,2.31
rcp45diff,2050,3741,1.36,1.43,0.84
rcp45diff,2050,3744,2.77,2.75,1.67
rcp45diff,2050,3746,9.88,11.56,5.87
rcp45diff,2050,3747,7.97,9.46,4.87
rcp45diff,2050,3749,6.55,7.84,4.34
rcp45diff,2050,3750,4.79,5.95,2.3
rcp45diff,2050,3751,4.56,5.47,2.06
rcp45diff,2050,3752,4.92,6.18,2.35
rcp45diff,2050,3753,4.76,5.75,2.24
rcp45diff,2050,3754,4.82,5.66,2.14
rcp45diff,2050,3755,4.74,5.57,2.15
rcp45diff,2050,3756,4.48,5.49,2.31
rcp45diff,2050,3757,3.84,4.9,1.85
rcp45diff,2050,3758,4.24,5.81,1.95
rcp45diff,2050,3759,4.71,5.28,2.05
rcp45diff,2050,3760,4.42,5.2,1.97
rcp45diff,2050,3761,4.52,5.31,1.97
rcp45diff,2050,3762,4.94,6.36,2.33
rcp45diff,2050,3763,3.75,5.12,1.74
rcp45diff,2050,3764,5.39,6.84,2.7
rcp45diff,2050,3765,3.6,4.52,2.02
rcp45diff,2050,3766,3.03,4.15,1.92
rcp45diff,2050,3767,3.03,4.15,1.92
rcp45diff,2050,3770,4.38,5.29,1.97
rcp45diff,2050,3775,4.24,5.03,1.91
rcp45diff,2050,3777,3.27,4.2,1.6
rcp45diff,2050,3778,2.21,2.81,1.29
rcp45diff,2050,3779,1.91,2.23,1.21
rcp45diff,2050,3781,3.39,4.83,2.02
rcp45diff,2050,3782,3.26,4.59,1.97
rcp45diff,2050,3783,3.28,4.48,2.02
rcp45diff,2050,3785,3.48,4.6,1.95
rcp45diff,2050,3786,3.48,4.6,1.95
rcp45diff,2050,3787,3.19,4.2,1.9
rcp45diff,2050,3788,3.03,4.15,1.92
rcp45diff,2050,3789,3.23,4.5,1.9
rcp45diff,2050,3791,3.23,4.5,1.9
rcp45diff,2050,3792,2.98,4.4,1.85
rcp45diff,2050,3793,2.98,4.4,1.85
rcp45diff,2050,3795,3.36,4.68,2.2
rcp45diff,2050,3796,3.72,4.76,1.99
rcp45diff,2050,3797,2.88,3.87,1.78
rcp45diff,2050,3799,2.32,2.99,1.43
rcp45diff,2050,3802,3.92,4.8,2.58
rcp45diff,2050,3803,3.97,4.85,2.8
rcp45diff,2050,3804,3.52,4.79,2.01
rcp45diff,2050,3805,3.8,4.87,2.42
rcp45diff,2050,3806,3.71,5.04,2.27
rcp45diff,2050,3807,3.71,5.05,2.23
rcp45diff,2050,3808,3.25,4.69,1.87
rcp45diff,2050,3809,3.61,5.2,2.12
rcp45diff,2050,3810,3.75,5.34,2.34
rcp45diff,2050,3812,3.74,5.22,2.21
rcp45diff,2050,3813,3.6,5.05,2
rcp45diff,2050,3814,3.9,5.3,2.26
rcp45diff,2050,3815,3.84,5.1,2.13
rcp45diff,2050,3816,3.59,4.81,2.04
rcp45diff,2050,3818,3.28,4.27,1.87
rcp45diff,2050,3820,3.47,4.36,1.94
rcp45diff,2050,3821,3.27,4.03,1.88
rcp45diff,2050,3822,3.3,4.13,1.72
rcp45diff,2050,3823,3.17,4.01,1.78
rcp45diff,2050,3824,3.23,3.97,1.71
rcp45diff,2050,3825,2.56,3.08,1.38
rcp45diff,2050,3831,3.22,4.26,1.67
rcp45diff,2050,3832,2.78,4.18,1.55
rcp45diff,2050,3833,2.22,2.98,1.3
rcp45diff,2050,3835,2.53,3.15,1.65
rcp45diff,2050,3840,3.23,3.61,1.69
rcp45diff,2050,3842,2.8,3.33,1.5
rcp45diff,2050,3844,3.1,3.22,1.88
rcp45diff,2050,3847,3.4,3.35,2.13
rcp45diff,2050,3850,4.03,4.07,2.6
rcp45diff,2050,3851,3.34,3.2,2.36
rcp45diff,2050,3852,3.85,3.88,2.68
rcp45diff,2050,3854,3.88,4.03,2.2
rcp45diff,2050,3856,3.82,4.14,2.11
rcp45diff,2050,3857,3.98,4.11,2.23
rcp45diff,2050,3858,2.21,2.46,1.33
rcp45diff,2050,3859,4.47,4.56,2.5
rcp45diff,2050,3860,3.03,3.33,1.8
rcp45diff,2050,3862,2.25,2.5,1.39
rcp45diff,2050,3864,3.65,3.73,2.41
rcp45diff,2050,3865,3.64,3.92,2.1
rcp45diff,2050,3869,2.74,3.31,1.51
rcp45diff,2050,3870,1.95,2.48,1.42
rcp45diff,2050,3871,2.45,3.04,1.62
rcp45diff,2050,3873,2.85,2.84,1.88
rcp45diff,2050,3874,2.46,2.31,2.03
rcp45diff,2050,3875,2.95,3.42,1.85
rcp45diff,2050,3878,3.51,3.98,2.55
rcp45diff,2050,3880,3.36,3.98,2.47
rcp45diff,2050,3882,3.69,4.38,2.37
rcp45diff,2050,3885,2.26,2.62,1.38
rcp45diff,2050,3886,3.71,3.9,2.83
rcp45diff,2050,3887,3.53,3.88,2.32
rcp45diff,2050,3888,2.26,2.47,1.38
rcp45diff,2050,3889,2.48,2.61,1.55
rcp45diff,2050,3890,1.6,1.93,0.94
rcp45diff,2050,3891,0.84,1.19,0.43
rcp45diff,2050,3892,0.47,0.57,0.23
rcp45diff,2050,3893,2.95,3.62,1.85
rcp45diff,2050,3895,2.75,3.36,1.71
rcp45diff,2050,3896,1.5,1.71,0.87
rcp45diff,2050,3898,0.76,0.74,0.43
rcp45diff,2050,3900,0.62,0.58,0.33
rcp45diff,2050,3902,3.44,4.08,2.33
rcp45diff,2050,3903,3.15,3.53,2.25
rcp45diff,2050,3904,3.16,3.9,2.5
rcp45diff,2050,3909,3.31,3.75,2.3
rcp45diff,2050,3910,3.4,4.43,2.5
rcp45diff,2050,3911,3.1,3.75,2.28
rcp45diff,2050,3912,3.44,4.58,2.38
rcp45diff,2050,3913,3.9,4.65,2.25
rcp45diff,2050,3915,2.58,3.03,2.22
rcp45diff,2050,3918,2.71,3.7,2.3
rcp45diff,2050,3921,3.9,4.65,2.25
rcp45diff,2050,3933,2.99,3.5,2.23
rcp45diff,2050,3945,2.31,2.65,1.73
rcp45diff,2050,3946,2.24,2.58,1.7
rcp45diff,2050,3950,2.39,2.85,1.75
rcp45diff,2050,3951,2.34,2.81,1.69
rcp45diff,2050,3953,2.43,2.99,1.64
rcp45diff,2050,3954,2.52,3.2,1.45
rcp45diff,2050,3956,2.25,2.69,1.57
rcp45diff,2050,3957,2.21,2.86,1.44
rcp45diff,2050,3958,2.09,2.59,1.45
rcp45diff,2050,3959,1.95,2.38,1.39
rcp45diff,2050,3960,1.54,1.95,1.13
rcp45diff,2050,3962,1.73,2.2,1.37
rcp45diff,2050,3964,2.29,2.85,1.65
rcp45diff,2050,3965,1.97,2.32,1.45
rcp45diff,2050,3966,1.96,2.42,1.34
rcp45diff,2050,3967,1.98,2.32,1.55
rcp45diff,2050,3971,2.1,2.33,1.58
rcp45diff,2050,3975,3.77,4.81,2.64
rcp45diff,2050,3976,3.88,4.9,2.67
rcp45diff,2050,3977,3.51,4.68,2.43
rcp45diff,2050,3978,3.79,5.27,2.45
rcp45diff,2050,3979,2.31,2.7,1.76
rcp45diff,2050,3980,3.77,5.2,2.5
rcp45diff,2050,3981,3.63,4.76,2.24
rcp45diff,2050,3984,3.03,3.76,1.98
rcp45diff,2050,3987,2.86,3.44,1.87
rcp45diff,2050,3988,2.63,3.01,1.82
rcp45diff,2050,3995,2.3,2.74,1.83
rcp45diff,2050,3996,2.23,2.69,1.66
rcp45diff,2050,4000,2.27,4.2,1.27
rcp45diff,2050,4005,2.08,4.45,0.95
rcp45diff,2050,4006,2.27,4.2,1.27
rcp45diff,2050,4007,2.08,4.45,0.95
rcp45diff,2050,4008,1.99,4,0.9
rcp45diff,2050,4009,2.08,4.45,0.95
rcp45diff,2050,4010,2.08,4.45,0.95
rcp45diff,2050,4011,2.08,4.45,0.95
rcp45diff,2050,4012,1.99,4,0.9
rcp45diff,2050,4013,1.9,3.55,0.85
rcp45diff,2050,4014,1.9,3.55,0.85
rcp45diff,2050,4017,2.54,4.53,1.28
rcp45diff,2050,4018,2.37,4.25,1.2
rcp45diff,2050,4019,2.15,3.8,0.6
rcp45diff,2050,4020,1.98,3.55,0.2
rcp45diff,2050,4021,1.98,3.55,0.2
rcp45diff,2050,4022,1.98,3.55,0.2
rcp45diff,2050,4030,2.27,4.2,1.27
rcp45diff,2050,4031,2.32,4.23,1.24
rcp45diff,2050,4032,2.37,4.25,1.2
rcp45diff,2050,4034,2.37,4.25,1.2
rcp45diff,2050,4035,2.84,4.95,1.55
rcp45diff,2050,4036,2.86,5.03,1.5
rcp45diff,2050,4037,3.3,5.25,1.9
rcp45diff,2050,4051,2.47,3.95,1.6
rcp45diff,2050,4053,2.65,4.45,1.58
rcp45diff,2050,4054,2.65,4.45,1.58
rcp45diff,2050,4055,3.15,4.84,1.99
rcp45diff,2050,4059,2.47,3.95,1.6
rcp45diff,2050,4060,2.47,3.95,1.6
rcp45diff,2050,4061,2.99,4.43,2.07
rcp45diff,2050,4064,2.47,3.95,1.6
rcp45diff,2050,4065,2.47,3.95,1.6
rcp45diff,2050,4066,2.99,4.43,2.07
rcp45diff,2050,4067,2.97,4.45,1.87
rcp45diff,2050,4068,2.97,4.45,1.87
rcp45diff,2050,4069,3.98,5.66,2.57
rcp45diff,2050,4070,6.23,8.35,3.75
rcp45diff,2050,4073,3.48,4.95,2.15
rcp45diff,2050,4074,4.55,6.42,2.7
rcp45diff,2050,4075,3.48,4.95,2.15
rcp45diff,2050,4076,5.13,6.91,2.97
rcp45diff,2050,4077,4.97,6.58,2.88
rcp45diff,2050,4078,5.72,7.4,3.25
rcp45diff,2050,4101,2.97,4.45,1.87
rcp45diff,2050,4102,2.46,4.18,1.37
rcp45diff,2050,4103,2.65,4.15,1.47
rcp45diff,2050,4104,3.48,4.95,2.15
rcp45diff,2050,4105,2.65,4.15,1.47
rcp45diff,2050,4106,3.48,4.95,2.15
rcp45diff,2050,4107,2.65,4.15,1.47
rcp45diff,2050,4108,2.65,4.15,1.47
rcp45diff,2050,4109,3.04,4.6,1.47
rcp45diff,2050,4110,3.04,4.6,1.47
rcp45diff,2050,4111,1.82,3.35,0.8
rcp45diff,2050,4112,2.28,4.1,0.7
rcp45diff,2050,4113,2.05,3.73,0.75
rcp45diff,2050,4114,2.69,4.6,0.9
rcp45diff,2050,4115,3.44,5.05,1.47
rcp45diff,2050,4116,3.44,5.05,1.47
rcp45diff,2050,4117,2.69,4.6,0.9
rcp45diff,2050,4118,3.76,5.43,1.64
rcp45diff,2050,4119,2.28,4.1,0.7
rcp45diff,2050,4120,1.82,3.35,0.8
rcp45diff,2050,4121,2.65,4.15,1.47
rcp45diff,2050,4122,1.82,3.35,0.8
rcp45diff,2050,4123,1.71,3.29,0.54
rcp45diff,2050,4124,6.2,7.91,3.54
rcp45diff,2050,4125,4.36,6.15,1.9
rcp45diff,2050,4127,1.8,3.48,0.3
rcp45diff,2050,4128,1.63,3.28,0.12
rcp45diff,2050,4129,1.63,3.28,0.12
rcp45diff,2050,4130,1.23,2.65,0.04
rcp45diff,2050,4131,2.16,3.94,0.51
rcp45diff,2050,4132,2.69,4.6,0.9
rcp45diff,2050,4133,3.59,5.45,1.36
rcp45diff,2050,4151,1.95,3.9,0.88
rcp45diff,2050,4152,1.95,3.9,0.88
rcp45diff,2050,4153,1.78,3.55,0.83
rcp45diff,2050,4154,1.44,2.85,0.75
rcp45diff,2050,4155,1.44,2.85,0.75
rcp45diff,2050,4156,1.71,3.29,0.54
rcp45diff,2050,4157,1.38,2.85,0.32
rcp45diff,2050,4158,1.44,2.85,0.75
rcp45diff,2050,4159,1.44,2.85,0.75
rcp45diff,2050,4160,1.44,2.85,0.75
rcp45diff,2050,4161,1.44,2.85,0.75
rcp45diff,2050,4163,2.15,3.8,0.6
rcp45diff,2050,4164,1.15,2.47,0.23
rcp45diff,2050,4165,0.99,2.3,-0.07
rcp45diff,2050,4169,2.27,4.2,1.27
rcp45diff,2050,4170,2.08,4.45,0.95
rcp45diff,2050,4171,2.08,4.45,0.95
rcp45diff,2050,4172,2.08,4.45,0.95
rcp45diff,2050,4173,2.08,4.45,0.95
rcp45diff,2050,4174,2.08,4.45,0.95
rcp45diff,2050,4178,0.82,2.02,-0.05
rcp45diff,2050,4179,2.15,3.8,0.6
rcp45diff,2050,4184,0.7,1.7,0.05
rcp45diff,2050,4205,2.52,4.4,0.72
rcp45diff,2050,4207,2.28,3.96,0.55
rcp45diff,2050,4208,1.4,2.75,0.14
rcp45diff,2050,4209,1.7,2.96,0.31
rcp45diff,2050,4210,1.63,2.66,0.27
rcp45diff,2050,4211,1.37,2.17,0.32
rcp45diff,2050,4212,2.1,3.42,0.57
rcp45diff,2050,4213,1.42,2.27,0.24
rcp45diff,2050,4214,1.8,2.95,0.52
rcp45diff,2050,4216,1.8,2.95,0.52
rcp45diff,2050,4223,1.46,2.48,0.1
rcp45diff,2050,4226,1.93,3.15,0.33
rcp45diff,2050,4228,1.43,2.46,0.1
rcp45diff,2050,4270,2.64,4.26,0.75
rcp45diff,2050,4272,2.15,3.37,0.42
rcp45diff,2050,4275,2.12,2.96,0.68
rcp45diff,2050,4280,4.63,6.53,2.04
rcp45diff,2050,4285,4.53,5.86,2.24
rcp45diff,2050,4287,4.2,5.62,2.23
rcp45diff,2050,4300,6.57,8.57,3.87
rcp45diff,2050,4301,7.17,9.16,4.4
rcp45diff,2050,4303,7.81,9.84,5.08
rcp45diff,2050,4304,9.39,11.33,6.4
rcp45diff,2050,4305,10.3,12.57,7.23
rcp45diff,2050,4306,7.72,9.75,5.11
rcp45diff,2050,4307,11.34,13.96,8.48
rcp45diff,2050,4309,8.26,10.03,5.74
rcp45diff,2050,4310,6.27,7.74,3.89
rcp45diff,2050,4311,10.08,12.58,6.96
rcp45diff,2050,4312,8.62,10.83,5.48
rcp45diff,2050,4313,9.92,12.35,6.47
rcp45diff,2050,4314,7.87,9.52,5.33
rcp45diff,2050,4340,11.17,13.69,8.57
rcp45diff,2050,4341,10.27,12.26,7.87
rcp45diff,2050,4342,13.94,16.85,10.79
rcp45diff,2050,4343,8.88,10.47,6.86
rcp45diff,2050,4344,10.55,12.44,8.56
rcp45diff,2050,4346,11.79,14.7,8.82
rcp45diff,2050,4347,10.68,12.39,8.81
rcp45diff,2050,4350,9.42,10.12,7.85
rcp45diff,2050,4352,13.11,14.35,10.14
rcp45diff,2050,4353,6.91,7.74,5.36
rcp45diff,2050,4354,7.78,8.47,6.33
rcp45diff,2050,4355,7.77,9.2,5.6
rcp45diff,2050,4356,17.03,18.35,13.16
rcp45diff,2050,4357,22.46,24.51,18.16
rcp45diff,2050,4358,11.55,12.61,9.06
rcp45diff,2050,4359,8.56,9.19,7.06
rcp45diff,2050,4360,9.7,10.23,7.95
rcp45diff,2050,4361,10.64,11.69,7.94
rcp45diff,2050,4362,7.88,8.77,5.82
rcp45diff,2050,4363,10.91,11.61,8.81
rcp45diff,2050,4364,20.32,21.85,15.51
rcp45diff,2050,4365,15.64,17.16,11.38
rcp45diff,2050,4370,7.63,8.77,5.5
rcp45diff,2050,4371,3.93,4.9,2.53
rcp45diff,2050,4372,6.89,7.97,4.95
rcp45diff,2050,4373,3.69,4.6,2.44
rcp45diff,2050,4374,4.82,5.52,3.49
rcp45diff,2050,4375,2.18,2.77,1.53
rcp45diff,2050,4376,1.62,1.8,1.2
rcp45diff,2050,4377,2.94,3.73,2.06
rcp45diff,2050,4378,2.02,2.41,1.4
rcp45diff,2050,4380,7.82,8.79,5.48
rcp45diff,2050,4381,2.26,2.63,1.52
rcp45diff,2050,4382,4.1,4.59,2.59
rcp45diff,2050,4383,1.59,1.85,1.15
rcp45diff,2050,4384,26.09,29.99,21.36
rcp45diff,2050,4385,23.43,27.17,18.6
rcp45diff,2050,4387,22.27,24.97,18.11
rcp45diff,2050,4388,30.14,34.99,25.35
rcp45diff,2050,4390,30.39,34.64,26.51
rcp45diff,2050,4400,11.09,11.8,9.42
rcp45diff,2050,4401,12.37,13.34,10.1
rcp45diff,2050,4402,7.13,8.32,5.44
rcp45diff,2050,4403,15.81,16.88,12.62
rcp45diff,2050,4404,17.91,19.22,14.26
rcp45diff,2050,4405,21.76,23.33,17.84
rcp45diff,2050,4406,28.48,31.68,24.8
rcp45diff,2050,4407,25.01,27.14,20.5
rcp45diff,2050,4408,13.82,14.61,11.16
rcp45diff,2050,4410,17.95,18.39,14.39
rcp45diff,2050,4411,25.36,26.5,21
rcp45diff,2050,4412,27.86,29.02,23.56
rcp45diff,2050,4413,25.32,26.6,22.1
rcp45diff,2050,4415,30.6,32.94,27.43
rcp45diff,2050,4416,34.75,38.74,32.1
rcp45diff,2050,4417,34.75,38.46,32.7
rcp45diff,2050,4418,31.26,33.21,28.2
rcp45diff,2050,4419,33.47,35.61,31.27
rcp45diff,2050,4420,33.96,35,31.61
rcp45diff,2050,4421,31.15,34.42,27.37
rcp45diff,2050,4422,32.45,36.44,28.96
rcp45diff,2050,4423,32.94,36.94,29.48
rcp45diff,2050,4424,32.56,35.29,29.5
rcp45diff,2050,4425,33.45,36.11,30.59
rcp45diff,2050,4426,34.49,37.52,31.39
rcp45diff,2050,4427,35.78,39.23,32.53
rcp45diff,2050,4428,35.5,38.67,32.3
rcp45diff,2050,4454,29.76,31.62,24.4
rcp45diff,2050,4455,34.37,37.11,32.21
rcp45diff,2050,4461,34.49,37.05,33.42
rcp45diff,2050,4462,34.14,36.22,32.62
rcp45diff,2050,4465,33.66,35.82,31.28
rcp45diff,2050,4467,35.55,37.28,34.04
rcp45diff,2050,4468,37.51,38.91,36.11
rcp45diff,2050,4470,40.7,40.65,40.31
rcp45diff,2050,4472,44.88,42.45,44.84
rcp45diff,2050,4474,41.07,39.9,40.93
rcp45diff,2050,4477,33.83,35.55,31.12
rcp45diff,2050,4478,41.82,41.5,41.11
rcp45diff,2050,4479,39.15,38.5,37.82
rcp45diff,2050,4480,37.13,37.88,36.62
rcp45diff,2050,4481,36.08,36.83,35.77
rcp45diff,2050,4482,33.94,34.11,33.87
rcp45diff,2050,4486,32.9,34.03,28.24
rcp45diff,2050,4487,33.36,35.9,31.17
rcp45diff,2050,4488,34.6,36.03,31.48
rcp45diff,2050,4489,37.2,37.76,34.53
rcp45diff,2050,4490,35.37,36.25,31.98
rcp45diff,2050,4491,35.27,35.93,32.41
rcp45diff,2050,4492,33.93,34.74,33.63
rcp45diff,2050,4493,33.96,34.77,31.94
rcp45diff,2050,4494,31.96,35.95,28.39
rcp45diff,2050,4496,32.09,35.78,27.4
rcp45diff,2050,4497,32.54,35.26,28.35
rcp45diff,2050,4498,32.43,36.85,28.55
rcp45diff,2050,4500,3.46,5.43,1.86
rcp45diff,2050,4501,2.88,5.1,1.45
rcp45diff,2050,4502,2.88,5.1,1.45
rcp45diff,2050,4503,3.53,5.51,1.76
rcp45diff,2050,4504,3.45,5.42,1.7
rcp45diff,2050,4505,2.99,5.15,1.16
rcp45diff,2050,4506,3.48,5.74,1.36
rcp45diff,2050,4507,1.64,3.6,-0.05
rcp45diff,2050,4508,2.97,4.95,1.3
rcp45diff,2050,4509,2.93,5.03,1.38
rcp45diff,2050,4510,2.84,5.01,0.7
rcp45diff,2050,4511,1.76,3.78,0.23
rcp45diff,2050,4512,3.55,5.73,0.79
rcp45diff,2050,4514,4.41,6.42,1.41
rcp45diff,2050,4515,5.61,7.38,2.77
rcp45diff,2050,4516,2.89,5.14,0.55
rcp45diff,2050,4517,2.43,4.56,0.34
rcp45diff,2050,4518,2.67,4.77,0.47
rcp45diff,2050,4519,2.43,4.31,0.36
rcp45diff,2050,4520,3.67,5.38,2.07
rcp45diff,2050,4521,3.66,5.28,1.31
rcp45diff,2050,4550,2.3,4.4,0.46
rcp45diff,2050,4551,1.77,3.88,0.2
rcp45diff,2050,4552,3.18,4.76,0.78
rcp45diff,2050,4553,2.08,4.17,0.3
rcp45diff,2050,4554,2.25,4.3,0.33
rcp45diff,2050,4555,2.57,4.58,0.44
rcp45diff,2050,4556,2.06,4.35,0.15
rcp45diff,2050,4557,2.06,4.35,0.15
rcp45diff,2050,4558,2.31,4.85,0.15
rcp45diff,2050,4559,2.78,4.77,0.52
rcp45diff,2050,4560,2.72,4.69,0.62
rcp45diff,2050,4561,2.76,5.25,0.66
rcp45diff,2050,4562,3.79,6.06,1.51
rcp45diff,2050,4563,4.24,6.51,1.78
rcp45diff,2050,4564,2.2,4.7,0.22
rcp45diff,2050,4565,3.1,5.31,0.71
rcp45diff,2050,4566,2.73,5.7,0.6
rcp45diff,2050,4567,2.8,5.95,0.5
rcp45diff,2050,4568,4.21,6.25,1.56
rcp45diff,2050,4569,5.26,7.34,2.31
rcp45diff,2050,4570,5.86,7.72,3.11
rcp45diff,2050,4571,3.18,5.12,0.68
rcp45diff,2050,4572,1.88,2.85,-0.1
rcp45diff,2050,4573,2.37,5,0.5
rcp45diff,2050,4574,3.57,5,1.23
rcp45diff,2050,4575,1.88,2.85,-0.1
rcp45diff,2050,4580,2.53,3.79,0.6
rcp45diff,2050,4581,0.39,0.73,0.1
rcp45diff,2050,4600,8.35,9.91,5.75
rcp45diff,2050,4601,9,10.55,6.63
rcp45diff,2050,4605,12.17,13.7,9.53
rcp45diff,2050,4606,11.66,12.5,9.58
rcp45diff,2050,4608,10.22,11.03,8.39
rcp45diff,2050,4610,12.39,12.88,10.25
rcp45diff,2050,4611,12.9,13.93,10.46
rcp45diff,2050,4612,14.87,16.5,12.59
rcp45diff,2050,4613,15.55,16.4,13.43
rcp45diff,2050,4614,7.92,9.19,6.19
rcp45diff,2050,4615,7.92,8.91,6.16
rcp45diff,2050,4620,8.29,10.91,4.72
rcp45diff,2050,4621,10.11,12.18,6.66
rcp45diff,2050,4625,16.39,17.99,13.7
rcp45diff,2050,4626,22.17,22.8,20.01
rcp45diff,2050,4627,21.97,23.56,19.07
rcp45diff,2050,4630,11.67,13.2,9.03
rcp45diff,2050,4650,5.16,7.24,2.35
rcp45diff,2050,4655,1.11,1.98,0.36
rcp45diff,2050,4659,2.52,3.96,0.47
rcp45diff,2050,4660,4.43,6.14,1.69
rcp45diff,2050,4662,3.27,5.02,0.4
rcp45diff,2050,4670,2.16,3.23,0.53
rcp45diff,2050,4671,7.38,8.87,4.63
rcp45diff,2050,4673,2.23,3.17,0.65
rcp45diff,2050,4674,2.08,2.59,0.52
rcp45diff,2050,4676,3.2,3.89,1.28
rcp45diff,2050,4677,1.35,1.6,0.45
rcp45diff,2050,4678,1.05,1.36,0.58
rcp45diff,2050,4680,4.13,5.19,2.32
rcp45diff,2050,4694,2.6,4.02,0.71
rcp45diff,2050,4695,3.78,5.76,1.36
rcp45diff,2050,4697,5.1,7.46,2.15
rcp45diff,2050,4699,6.5,9.68,2.82
rcp45diff,2050,4700,10.98,14.95,4.25
rcp45diff,2050,4701,8.62,12.22,2.5
rcp45diff,2050,4702,33.34,34.7,31.08
rcp45diff,2050,4703,4.8,7.58,0.67
